#,Name,Description,Animation{Start},Animation{End},Icon,ClassJob,ClassJobCategory,ClassJobLevel,QuestRequirement,Specialist,,Cost,CRP,BSM,ARM,GSM,LTW,WVR,ALC,CUL
100427,"Rationelle Bearbeitung","Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Arbeit schreitet fort.
Effizienz: 180
Erfolgswahrscheinlichkeit: 100<Indent/>%
Kann nicht während <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<Indent/>II<UIGlow>01</UIGlow><UIForeground>01</UIForeground> eingesetzt werden.",240,247,1520,8,9,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100428,"Rationelle Bearbeitung","Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Arbeit schreitet fort.
Effizienz: 180
Erfolgswahrscheinlichkeit: 100<Indent/>%
Kann nicht während <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<Indent/>II<UIGlow>01</UIGlow><UIForeground>01</UIForeground> eingesetzt werden.",240,247,1570,9,10,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100429,"Rationelle Bearbeitung","Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Arbeit schreitet fort.
Effizienz: 180
Erfolgswahrscheinlichkeit: 100<Indent/>%
Kann nicht während <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<Indent/>II<UIGlow>01</UIGlow><UIForeground>01</UIForeground> eingesetzt werden.",240,247,1621,10,11,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100430,"Rationelle Bearbeitung","Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Arbeit schreitet fort.
Effizienz: 180
Erfolgswahrscheinlichkeit: 100<Indent/>%
Kann nicht während <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<Indent/>II<UIGlow>01</UIGlow><UIForeground>01</UIForeground> eingesetzt werden.",240,247,1670,11,12,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100431,"Rationelle Bearbeitung","Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Arbeit schreitet fort.
Effizienz: 180
Erfolgswahrscheinlichkeit: 100<Indent/>%
Kann nicht während <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<Indent/>II<UIGlow>01</UIGlow><UIForeground>01</UIForeground> eingesetzt werden.",240,247,1720,12,13,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100432,"Rationelle Bearbeitung","Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Arbeit schreitet fort.
Effizienz: 180
Erfolgswahrscheinlichkeit: 100<Indent/>%
Kann nicht während <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<Indent/>II<UIGlow>01</UIGlow><UIForeground>01</UIForeground> eingesetzt werden.",240,247,1770,13,14,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100433,"Rationelle Bearbeitung","Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Arbeit schreitet fort.
Effizienz: 180
Erfolgswahrscheinlichkeit: 100<Indent/>%
Kann nicht während <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<Indent/>II<UIGlow>01</UIGlow><UIForeground>01</UIForeground> eingesetzt werden.",240,247,1821,14,15,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100434,"Rationelle Bearbeitung","Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Arbeit schreitet fort.
Effizienz: 180
Erfolgswahrscheinlichkeit: 100<Indent/>%
Kann nicht während <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nachhaltigkeit<Indent/>II<UIGlow>01</UIGlow><UIForeground>01</UIForeground> eingesetzt werden.",240,247,1870,15,16,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100435,"Götter Werk","Die Qualität wird erhöht, ohne dass die Belastbarkeit sinkt.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Bedingung: 10 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ",11619,11620,1997,8,9,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100436,"Götter Werk","Die Qualität wird erhöht, ohne dass die Belastbarkeit sinkt.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Bedingung: 10 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ",11619,11620,1997,9,10,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100437,"Götter Werk","Die Qualität wird erhöht, ohne dass die Belastbarkeit sinkt.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Bedingung: 10 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ",11619,11620,1997,10,11,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100438,"Götter Werk","Die Qualität wird erhöht, ohne dass die Belastbarkeit sinkt.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Bedingung: 10 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ",11619,11620,1997,11,12,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100439,"Götter Werk","Die Qualität wird erhöht, ohne dass die Belastbarkeit sinkt.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Bedingung: 10 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ",11619,11620,1997,12,13,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100440,"Götter Werk","Die Qualität wird erhöht, ohne dass die Belastbarkeit sinkt.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Bedingung: 10 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ",11619,11620,1997,13,14,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100441,"Götter Werk","Die Qualität wird erhöht, ohne dass die Belastbarkeit sinkt.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Bedingung: 10 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ",11619,11620,1997,14,15,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100442,"Götter Werk","Die Qualität wird erhöht, ohne dass die Belastbarkeit sinkt.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Bedingung: 10 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ",11619,11620,1997,15,16,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100443,"Raffinierte Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kombo-Bedingung: <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Veredelung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Bonus: + 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 10)",240,247,1522,8,9,92,0,False,0,24,100443,100444,100445,100446,100447,100448,100449,100450
100444,"Raffinierte Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kombo-Bedingung: <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Veredelung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Bonus: + 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 10)",240,247,1572,9,10,92,0,False,0,24,100443,100444,100445,100446,100447,100448,100449,100450
100445,"Raffinierte Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kombo-Bedingung: <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Veredelung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Bonus: + 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 10)",240,247,1623,10,11,92,0,False,0,24,100443,100444,100445,100446,100447,100448,100449,100450
100446,"Raffinierte Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kombo-Bedingung: <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Veredelung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Bonus: + 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 10)",240,247,1674,11,12,92,0,False,0,24,100443,100444,100445,100446,100447,100448,100449,100450
100447,"Raffinierte Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kombo-Bedingung: <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Veredelung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Bonus: + 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 10)",240,247,1722,12,13,92,0,False,0,24,100443,100444,100445,100446,100447,100448,100449,100450
100448,"Raffinierte Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kombo-Bedingung: <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Veredelung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Bonus: + 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 10)",240,247,1772,13,14,92,0,False,0,24,100443,100444,100445,100446,100447,100448,100449,100450
100449,"Raffinierte Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kombo-Bedingung: <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Veredelung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Bonus: + 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 10)",240,247,1823,14,15,92,0,False,0,24,100443,100444,100445,100446,100447,100448,100449,100450
100450,"Raffinierte Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kombo-Bedingung: <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Veredelung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Bonus: + 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 10)",240,247,1873,15,16,92,0,False,0,24,100443,100444,100445,100446,100447,100448,100449,100450
100451,"Kühne Veredelung","Die Qualität wird erhöht, aber keine HP verbraucht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 60 %
Bedingung: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
Kann nicht im Kommandomenü angelegt werden.",241,248,1998,0,9,96,0,False,0,0,100451,100452,100453,100454,100455,100456,100457,100458
100452,"Kühne Veredelung","Die Qualität wird erhöht, aber keine HP verbraucht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 60 %
Bedingung: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
Kann nicht im Kommandomenü angelegt werden.",241,248,1998,0,10,96,0,False,0,0,100451,100452,100453,100454,100455,100456,100457,100458
100453,"Kühne Veredelung","Die Qualität wird erhöht, aber keine HP verbraucht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 60 %
Bedingung: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
Kann nicht im Kommandomenü angelegt werden.",241,248,1998,0,11,96,0,False,0,0,100451,100452,100453,100454,100455,100456,100457,100458
100454,"Kühne Veredelung","Die Qualität wird erhöht, aber keine HP verbraucht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 60 %
Bedingung: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
Kann nicht im Kommandomenü angelegt werden.",241,248,1998,0,12,96,0,False,0,0,100451,100452,100453,100454,100455,100456,100457,100458
100455,"Kühne Veredelung","Die Qualität wird erhöht, aber keine HP verbraucht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 60 %
Bedingung: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
Kann nicht im Kommandomenü angelegt werden.",241,248,1998,0,13,96,0,False,0,0,100451,100452,100453,100454,100455,100456,100457,100458
100456,"Kühne Veredelung","Die Qualität wird erhöht, aber keine HP verbraucht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 60 %
Bedingung: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
Kann nicht im Kommandomenü angelegt werden.",241,248,1998,0,14,96,0,False,0,0,100451,100452,100453,100454,100455,100456,100457,100458
100457,"Kühne Veredelung","Die Qualität wird erhöht, aber keine HP verbraucht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 60 %
Bedingung: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
Kann nicht im Kommandomenü angelegt werden.",241,248,1998,0,15,96,0,False,0,0,100451,100452,100453,100454,100455,100456,100457,100458
100458,"Kühne Veredelung","Die Qualität wird erhöht, aber keine HP verbraucht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 60 %
Bedingung: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
Kann nicht im Kommandomenü angelegt werden.",241,248,1998,0,16,96,0,False,0,0,100451,100452,100453,100454,100455,100456,100457,100458
100459,"Spontane Innovation","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Spezialistenkommando<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Du gewährst dir <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innovation<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kann nicht ausgeführt werden, wenn <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innovation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bereits aktiv ist.
Dauer: 1 Arbeitsschritt
Verbraucht eine <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Handwerker-Abhandlung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Das Kommando zählt nicht als Arbeitsschritt.
Kann bis zu <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1 Mal<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pro Synthese bzw. Testsynthese ausgeführt werden.",4655,4656,1999,8,9,96,67632,True,2189,0,100459,100460,100461,100462,100463,100464,100465,100466
100460,"Spontane Innovation","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Spezialistenkommando<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Du gewährst dir <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innovation<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kann nicht ausgeführt werden, wenn <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innovation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bereits aktiv ist.
Dauer: 1 Arbeitsschritt
Verbraucht eine <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Handwerker-Abhandlung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Das Kommando zählt nicht als Arbeitsschritt.
Kann bis zu <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1 Mal<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pro Synthese bzw. Testsynthese ausgeführt werden.",4655,4656,1999,9,10,96,67632,True,2189,0,100459,100460,100461,100462,100463,100464,100465,100466
100461,"Spontane Innovation","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Spezialistenkommando<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Du gewährst dir <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innovation<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kann nicht ausgeführt werden, wenn <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innovation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bereits aktiv ist.
Dauer: 1 Arbeitsschritt
Verbraucht eine <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Handwerker-Abhandlung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Das Kommando zählt nicht als Arbeitsschritt.
Kann bis zu <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1 Mal<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pro Synthese bzw. Testsynthese ausgeführt werden.",4655,4656,1999,10,11,96,67632,True,2189,0,100459,100460,100461,100462,100463,100464,100465,100466
100462,"Spontane Innovation","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Spezialistenkommando<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Du gewährst dir <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innovation<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kann nicht ausgeführt werden, wenn <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innovation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bereits aktiv ist.
Dauer: 1 Arbeitsschritt
Verbraucht eine <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Handwerker-Abhandlung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Das Kommando zählt nicht als Arbeitsschritt.
Kann bis zu <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1 Mal<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pro Synthese bzw. Testsynthese ausgeführt werden.",4655,4656,1999,11,12,96,67632,True,2189,0,100459,100460,100461,100462,100463,100464,100465,100466
100463,"Spontane Innovation","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Spezialistenkommando<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Du gewährst dir <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innovation<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kann nicht ausgeführt werden, wenn <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innovation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bereits aktiv ist.
Dauer: 1 Arbeitsschritt
Verbraucht eine <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Handwerker-Abhandlung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Das Kommando zählt nicht als Arbeitsschritt.
Kann bis zu <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1 Mal<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pro Synthese bzw. Testsynthese ausgeführt werden.",4655,4656,1999,12,13,96,67632,True,2189,0,100459,100460,100461,100462,100463,100464,100465,100466
100464,"Spontane Innovation","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Spezialistenkommando<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Du gewährst dir <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innovation<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kann nicht ausgeführt werden, wenn <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innovation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bereits aktiv ist.
Dauer: 1 Arbeitsschritt
Verbraucht eine <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Handwerker-Abhandlung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Das Kommando zählt nicht als Arbeitsschritt.
Kann bis zu <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1 Mal<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pro Synthese bzw. Testsynthese ausgeführt werden.",4655,4656,1999,13,14,96,67632,True,2189,0,100459,100460,100461,100462,100463,100464,100465,100466
